WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,GFA,BTTM_AREA,BLDG_STTS_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,OCRN_YR,SEASN_NM,QTR_NO,OCRN_YMD,OCRN_TM,OCRN_MM,OCRN_DAY,OCRN_HR,OCRN_MN,DCLR_DOW,FRSTN_NM,CNTR_NM,LFDAU_NM,DSPT_REQ_TM,FIRE_SUPESN_REQ_TM,GRNDS_CTPV_NM,GRNDS_SGG_NM,CTY_FRMVL_SE_NM,DAMG_RGN_LOT,DAMG_RGN_LAT,GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_LCLSF_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_JOIN_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,EMRG_CNTRL_YN,IGTN_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_FIRE_IGTN_BRNCH_NM,HR_UNIT_ARTMP,HR_UNIT_RN,HR_UNIT_WSPD,HR_UNIT_WNDRCT,HR_UNIT_HUM,HR_UNIT_SNWFL,HR_UNIT_VSDST,행정동
210104102524685,기타(쓰레기 화재등),,,,,,,,,,0,0,0,148219,2021,겨울,1,20210104,10400,1,4,1,4,월요일,강남소방서,영동119안전센터,영동119안전센터,255,103413,서울특별시,강남구,도시,127.0398422,37.5029775,3.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,-6.5,,1.3,340.0,49.0,,2000.0,역삼1동
210106175345474,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,2.0,149.0,651.0,사용중,0,0,0,5967,2021,겨울,1,20210106,152400,1,6,15,24,수요일,강남소방서,역삼119안전센터,역삼119안전센터,339,1944,서울특별시,강남구,도시,127.0385592,37.5039273,3.0,2.0,0.0,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,침구/직물류,이불(베개/시트),,,,,생활서비스,음식점,호프집,-2.0,42.0,N,N,Y,,,,,,-2.3,,1.9,230.0,26.0,,2000.0,역삼1동
210107235423548,기타(쓰레기 화재등),,,,,,,,,,0,0,0,20003,2021,겨울,1,20210107,204900,1,7,20,49,목요일,강남소방서,역삼119안전센터,역삼119안전센터,111,4723,서울특별시,강남구,도시,127.0372276,37.5025947,1.0,3.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,전기/전자,전선피복,기타,야외,기타야외,,35.0,N,N,N,,,,,,-14.6,,1.4,340.0,47.0,1.1,2000.0,역삼1동
210111140656724,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,1716.0,313.0,사용중,0,0,0,9,2021,겨울,1,20210111,124200,1,11,12,42,월요일,강남소방서,역삼119안전센터,역삼119안전센터,214,704,서울특별시,강남구,도시,127.0387175,37.4962432,3.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,콘센트/ 스위치류,,,,,판매/업무시설,일반업무,일반회사,2.0,0.0,N,Y,N,,,,,,-6.1,,2.6,50.0,63.0,0.4,1821.0,역삼1동
210113214039055,자동차/철도차량,,,,,,,,,,0,0,0,2750,2021,겨울,1,20210113,184600,1,13,18,46,수요일,강남소방서,역삼119안전센터,역삼119안전센터,338,821,서울특별시,강남구,도시,127.0339702,37.4967597,4.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,전기/ 전자기기 기판,차량/ 선박부품,기타(차량/선박부품),,,자동차/철도차량,자동차,승용자동차,,,N,N,N,,일반도로,엔진룸,,,6.9,,2.2,230.0,77.0,,1299.0,역삼1동
210116133139207,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,9.0,3.0,6089.0,621.0,사용중,0,0,0,1093,2021,겨울,1,20210116,120100,1,16,12,1,토요일,강남소방서,역삼119안전센터,역삼119안전센터,419,1905,서울특별시,강남구,도시,127.0336379,37.4971759,4.0,1.0,0.0,작동기기,기기 전도/복사열,부주의,가연물 근접방치,종이/목재/건초등,종이,,,,,주거,공동주택,기타 공동주택,8.0,5.0,N,Y,N,,,,,,-3.6,,2.7,290.0,55.0,,1849.0,역삼1동
210118235412609,기타(쓰레기 화재등),,,,,,,,,,0,0,0,51,2021,겨울,1,20210118,230800,1,18,23,8,월요일,강남소방서,역삼119안전센터,역삼119안전센터,134,459,서울특별시,강남구,도시,127.0387801,37.5028321,3.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,-8.4,,2.7,270.0,44.0,,2000.0,역삼1동
210120132938142,건축/구조물,양식(옥),벽돌조,와가,1.0,2.0,1.0,311.0,136.0,사용중,0,0,0,874,2021,겨울,1,20210120,122200,1,20,12,22,수요일,강남소방서,역삼119안전센터,역삼119안전센터,437,4937,서울특별시,강남구,도시,127.0273311,37.5026505,4.0,2.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,기타,기타,,,,,생활서비스,음식점,한식,1.0,0.0,N,N,N,,,,,,1.5,,3.1,70.0,32.0,,2000.0,역삼1동
210121005834684,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,7.0,1.0,1794.0,254.0,사용중,0,0,0,118134,2021,겨울,1,20210120,183900,1,20,18,39,수요일,강남소방서,역삼119안전센터,역삼119안전센터,438,13231,서울특별시,강남구,도시,127.0386458,37.50666,3.0,2.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,튀김유,,,,,주거,공동주택,아파트,5.0,153.0,N,Y,N,,,,,,4.1,,2.5,50.0,30.0,,2000.0,역삼1동
210128184412386,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,0.0,704.0,141.0,사용중,0,0,0,241,2021,겨울,1,20210128,154400,1,28,15,44,목요일,강남소방서,역삼119안전센터,역삼119안전센터,858,252,서울특별시,강남구,도시,127.0309479,37.4969754,4.0,4.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,일반회사,4.0,1.0,N,Y,N,,,,,,0.0,,4.3,270.0,44.0,1.0,2000.0,역삼1동
210128185830401,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,430.0,99.0,사용중,0,0,0,3567,2021,겨울,1,20210128,160300,1,28,16,3,목요일,강남소방서,역삼119안전센터,역삼119안전센터,458,1745,서울특별시,강남구,도시,127.0456117,37.5058449,2.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,압착/손상에 의한 단락,합성수지,스티로폼,,,,,주거,단독주택,다가구주택(원룸포함),4.0,15.0,N,N,N,,,,,,-1.3,,5.4,270.0,41.0,0.8,2000.0,역삼1동
210201004548008,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,478.0,138.0,사용중,0,0,0,1873,2021,겨울,1,20210131,231900,1,31,23,19,일요일,강남소방서,역삼119안전센터,역삼119안전센터,415,1058,서울특별시,강남구,도시,127.0280549,37.5001045,4.0,2.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,가연물 근접방치,기타,기타,,,가구,침대/ 매트리스,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),3.0,48.0,N,N,N,,,,,,5.8,,1.3,50.0,60.0,,2000.0,역삼1동
210202205747839,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3.0,1.0,531.0,89.0,사용중,0,2,2,22073,2021,겨울,1,20210202,164600,2,2,16,46,화요일,강남소방서,역삼119안전센터,역삼119안전센터,356,2915,서울특별시,강남구,도시,127.0438132,37.5076333,3.0,2.0,0.0,미상(발화원인),미상,미상,미상,미상,미상,,,,,주거,단독주택,단독주택,-1.0,37.0,N,N,N,,,,,,-2.5,,4.3,230.0,41.0,,2000.0,역삼1동
210207192141962,기타(쓰레기 화재등),,,,,,,,,,0,0,0,184,2021,겨울,1,20210207,152900,2,7,15,29,일요일,강남소방서,역삼119안전센터,역삼119안전센터,435,1402,서울특별시,강남구,도시,127.0258298,37.5046527,5.0,3.0,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,,,,,기타,도로,기타도로,,,N,N,N,,,,,,7.4,,3.5,270.0,36.0,,2000.0,역삼1동
210220214929925,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,1.0,1115.0,191.0,사용중,0,0,0,207,2021,겨울,1,20210220,205400,2,20,20,54,토요일,강남소방서,역삼119안전센터,역삼119안전센터,239,3517,서울특별시,강남구,도시,127.0467498,37.5058634,3.0,2.0,0.0,작동기기,기기 전도/복사열,부주의,가연물 근접방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),2.0,0.0,N,Y,N,,,,,,9.1,,1.5,250.0,32.0,,2000.0,역삼1동
210329141210570,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,504.0,43.0,사용중,0,0,0,30,2021,봄,1,20210329,114100,3,29,11,41,월요일,강남소방서,역삼119안전센터,역삼119안전센터,311,1553,서울특별시,강남구,도시,127.0330705,37.5006306,6.0,3.0,0.0,작동기기,전기적 아크(단락),전기적 요인,층간단락,전기/전자,전선피복,,,,,생활서비스,위락시설,기타 위락시설,-1.0,0.0,N,N,N,,,,,,12.4,,4.0,320.0,46.0,,1467.0,역삼1동
210418214053305,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,8.0,,1947.0,248.0,사용중,0,0,0,163,2021,봄,2,20210418,202700,4,18,20,27,일요일,강남소방서,역삼119안전센터,역삼119안전센터,224,900,서울특별시,강남구,도시,127.0316975,37.4923601,4.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,기타(종이/목재/건초등),,,,,생활서비스,음식점,한식,1.0,0.0,N,N,N,,,,,,10.6,,3.5,180.0,69.0,,2000.0,역삼1동
210427160356641,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,12.0,4.0,24533.0,1408.0,사용중,0,1,1,1996,2021,봄,2,20210427,122300,4,27,12,23,화요일,강남소방서,역삼119안전센터,역삼119안전센터,429,3831,서울특별시,강남구,도시,127.035062,37.4985461,3.0,2.0,0.0,작동기기,불꽃/ 스파크/ 정전기,기계적 요인,오일/연료누설,위험물등,기타 제4류 위험물,,,,,생활서비스,일상서비스,세탁소,-1.0,3.0,N,Y,N,,,,,,17.1,,2.6,200.0,50.0,,2000.0,역삼1동
210506011756151,건축/구조물,기타 식,컨테이너조,컨테이너,1.0,1.0,0.0,5.0,0.0,사용중,0,0,0,1311,2021,봄,2,20210505,225300,5,5,22,53,수요일,강남소방서,역삼119안전센터,역삼119안전센터,237,1031,서울특별시,강남구,도시,127.0291502,37.4953111,4.0,3.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,튀김유,,,,,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,,12.3,,1.7,200.0,57.0,,2000.0,역삼1동
210506223424610,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,787.0,165.0,사용중,0,1,1,4906,2021,봄,2,20210506,180100,5,6,18,1,목요일,강남소방서,역삼119안전센터,역삼119안전센터,236,4634,서울특별시,강남구,도시,127.0346222,37.4965506,4.0,1.0,0.0,미상(발화원인),미상,가스누출(폭발),가스누출(폭발),미상,미상,,,,,주거,단독주택,다가구주택(원룸포함),4.0,0.0,N,N,N,,,,,,19.8,,3.7,200.0,29.0,,2000.0,역삼1동
210514164015525,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,2.0,1430.0,192.0,사용중,0,0,0,445,2021,봄,2,20210514,124000,5,14,12,40,금요일,강남소방서,역삼119안전센터,역삼119안전센터,350,613,서울특별시,강남구,도시,127.0345914,37.4911851,5.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,전선피복,,,,,생활서비스,음식점,한식,1.0,1.0,N,Y,N,,,,,,27.2,,1.6,110.0,46.0,,2000.0,역삼1동
210602203758742,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,545.0,139.0,사용중,0,0,0,177,2021,여름,2,20210602,194500,6,2,19,45,수요일,강남소방서,역삼119안전센터,역삼119안전센터,336,807,서울특별시,강남구,도시,127.033094,37.4914923,5.0,1.0,0.0,담뱃불/ 라이터불,라이터불/ 성냥불,부주의,담배꽁초,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,단독주택,다가구주택(원룸포함),4.0,1.0,N,N,N,,,,,,26.5,,2.8,270.0,49.0,,2000.0,역삼1동
210605035611444,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,15.0,7.0,23101.0,996.0,사용중,0,0,0,242,2021,여름,2,20210605,23500,6,5,2,35,토요일,강남소방서,역삼119안전센터,역삼119안전센터,407,2511,서울특별시,강남구,도시,127.0297864,37.4970326,4.0,2.0,0.0,작동기기,기기 전도/복사열,전기적 요인,기타(전기적요인),전기/전자,기타(전기/전자),생활기기,전동킥보드,,,생활서비스,음식점,양식,1.0,0.0,N,N,N,,,,,,17.4,,2.8,180.0,71.0,,2000.0,역삼1동
210608182946827,기타(쓰레기 화재등),,,,,,,,,,0,0,0,396,2021,여름,2,20210608,171700,6,8,17,17,화요일,강남소방서,역삼119안전센터,역삼119안전센터,211,647,서울특별시,강남구,도시,127.034332,37.4925608,5.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,1.0,N,N,N,,,,,,26.4,,3.0,270.0,68.0,,1263.0,역삼1동
210612003839644,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,2.0,2147.0,265.0,사용중,0,0,0,195,2021,여름,2,20210611,225100,6,11,22,51,금요일,강남소방서,역삼119안전센터,역삼119안전센터,404,331,서울특별시,강남구,도시,127.0471024,37.5065058,2.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,일반빌딩,1.0,1.0,N,Y,N,,,,,,20.7,,1.7,290.0,87.0,,1115.0,역삼1동
210615095520283,기타(쓰레기 화재등),,,,,,,,,,0,0,0,30,2021,여름,2,20210615,84100,6,15,8,41,화요일,강남소방서,역삼119안전센터,역삼119안전센터,415,500,서울특별시,강남구,도시,127.0345567,37.4989871,3.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,,,기타,야외,기타야외,,,N,N,N,,,,,,21.9,0.0,2.6,70.0,87.0,,890.0,역삼1동
210617152342766,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,520.0,128.0,사용중,0,0,0,258,2021,여름,2,20210617,140700,6,17,14,7,목요일,강남소방서,역삼119안전센터,역삼119안전센터,351,921,서울특별시,강남구,도시,127.0387448,37.4946754,4.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,단독주택,다가구주택(원룸포함),-1.0,2.0,N,N,N,,,,,,24.1,,2.0,110.0,61.0,,2000.0,역삼1동
210621174920077,기타(쓰레기 화재등),,,,,,,,,,0,0,0,55,2021,여름,2,20210621,162000,6,21,16,20,월요일,강남소방서,역삼119안전센터,역삼119안전센터,603,334,서울특별시,강남구,도시,127.0339024,37.4975537,3.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,1.0,N,N,N,,,,,,27.8,,3.2,250.0,49.0,,2000.0,역삼1동
210625105757379,기타(쓰레기 화재등),,,,,,,,,,0,0,0,372,2021,여름,2,20210625,100400,6,25,10,4,금요일,강남소방서,역삼119안전센터,역삼119안전센터,348,702,서울특별시,강남구,도시,127.0286557,37.4999206,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,25.4,,1.8,200.0,60.0,,1818.0,역삼1동
210626174000425,기타(쓰레기 화재등),,,,,,,,,,0,1,1,396,2021,여름,2,20210626,161200,6,26,16,12,토요일,강남소방서,삼성119안전센터,삼성119안전센터,416,1334,서울특별시,강남구,도시,127.0444556,37.5053048,3.0,1.0,0.0,작동기기,전기적 아크(단락),부주의,기기(전기/ 기계 등) 사용.설치부주의,전기/전자,전자기기 부속품,,,,,기타,야외,기타야외,,,N,N,N,,,,,,26.5,,2.3,70.0,65.0,,2000.0,역삼1동
210716014138559,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,10.0,1.0,1996.0,342.0,사용중,0,0,0,102,2021,여름,3,20210716,2200,7,16,0,22,금요일,강남소방서,역삼119안전센터,역삼119안전센터,419,1145,서울특별시,강남구,도시,127.0351812,37.4993176,2.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,일반회사,10.0,1.0,N,N,N,,,,,,25.9,,2.0,50.0,77.0,,2000.0,역삼1동
210720043802037,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,21.0,7.0,36531.0,1447.0,사용중,0,0,0,1386,2021,여름,3,20210720,30200,7,20,3,2,화요일,강남소방서,역삼119안전센터,역삼119안전센터,342,451,서울특별시,강남구,도시,127.0406729,37.5024002,2.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,계절용 기기,에어컨,,,판매/업무시설,일반업무,일반빌딩,4.0,5.0,N,Y,N,,,,,,24.1,,1.8,20.0,92.0,,2000.0,역삼1동
210720170335381,기타(쓰레기 화재등),,,,,,,,,,0,0,0,1655,2021,여름,3,20210720,145800,7,20,14,58,화요일,강남소방서,역삼119안전센터,역삼119안전센터,536,0,서울특별시,강남구,도시,127.0322796,37.5027217,4.0,3.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,31.2,,2.9,340.0,62.0,,2000.0,역삼1동
210724173200476,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,892.0,166.0,사용중,0,1,1,6307,2021,여름,3,20210724,143900,7,24,14,39,토요일,강남소방서,역삼119안전센터,역삼119안전센터,500,4219,서울특별시,강남구,도시,127.035481,37.5056782,4.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,침구/직물류,이불(베개/시트),,,,,주거,공동주택,다세대주택,2.0,20.0,N,N,N,,,,,,35.6,,3.2,140.0,40.0,,2000.0,역삼1동
210731174529259,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,668.0,114.0,사용중,0,0,0,160,2021,여름,3,20210731,153900,7,31,15,39,토요일,강남소방서,역삼119안전센터,역삼119안전센터,457,603,서울특별시,강남구,도시,127.0277642,37.5001689,4.0,2.0,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,전기설비,계량기,,,생활서비스,음식점,호프집,1.0,0.0,N,Y,N,,,,,,34.2,,3.0,230.0,55.0,,2000.0,역삼1동
210808182608795,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,12.0,2.0,3858.0,273.0,사용중,0,0,0,3650,2021,여름,3,20210808,163900,8,8,16,39,일요일,강남소방서,역삼119안전센터,역삼119안전센터,311,2000,서울특별시,강남구,도시,127.0316768,37.4996037,3.0,1.0,0.0,작동기기,기기 전도/복사열,화학적 요인,자연발화,침구/직물류,의류,의료장비,기타(의료장비),,,의료/복지시설,의료시설,병원,10.0,15.0,N,Y,N,,,,,,26.8,11.5,3.0,270.0,84.0,,1500.0,역삼1동
210809171529908,기타(쓰레기 화재등),,,,,,,,,,0,0,0,35,2021,여름,3,20210809,153900,8,9,15,39,월요일,강남소방서,역삼119안전센터,역삼119안전센터,409,400,서울특별시,강남구,도시,127.0365481,37.5077958,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,33.3,,2.2,340.0,44.0,,2000.0,역삼1동
210825220520460,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,1733.0,288.0,사용중,0,0,0,487,2021,여름,3,20210825,184500,8,25,18,45,수요일,강남소방서,역삼119안전센터,역삼119안전센터,350,639,서울특별시,강남구,도시,127.0336023,37.5010472,3.0,1.0,0.0,미상(발화원인),미상,미상,미상,침구/직물류,의류,,,,,판매/업무시설,일반업무,일반빌딩,1.0,0.0,N,Y,N,,,,,,26.3,,2.5,160.0,75.0,,2000.0,역삼1동
211006024019478,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,0.0,612.0,153.0,사용중,0,0,0,9,2021,가을,4,20211006,13100,10,6,1,31,수요일,강남소방서,역삼119안전센터,역삼119안전센터,219,800,서울특별시,강남구,도시,127.0332879,37.4972913,4.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,다세대주택,2.0,0.0,N,Y,N,,,,,,21.5,,0.4,0.0,87.0,,2000.0,역삼1동
211010190442948,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,645.0,141.0,사용중,0,0,0,20,2021,가을,4,20211010,175100,10,10,17,51,일요일,강남소방서,역삼119안전센터,역삼119안전센터,406,746,서울특별시,강남구,도시,127.0348202,37.5021137,4.0,1.0,0.0,불꽃/ 불티,굴뚝(연통) 아궁이,부주의,불씨/불꽃/화원방치,종이/목재/건초등,톱밥,,,,,주거,단독주택,다가구주택(원룸포함),-1.0,0.0,N,N,N,,,,,,19.7,0.1,3.5,290.0,94.0,,1827.0,역삼1동
211021002338111,건축/구조물,양식(옥),치장벽돌조,슬라브가,1.0,2.0,1.0,328.0,193.0,사용중,0,0,0,25981,2021,가을,4,20211020,194400,10,20,19,44,수요일,강남소방서,역삼119안전센터,역삼119안전센터,503,1900,서울특별시,강남구,도시,127.0291682,37.502426,4.0,3.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전기/ 전자기기 기판,조명/ 간판,LED조명,,,주거,단독주택,단독주택,2.0,80.0,N,N,N,,,,,,10.9,,3.1,270.0,63.0,,2000.0,역삼1동
211027211409063,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,7.0,3.0,2629.0,296.0,사용중,0,0,0,310,2021,가을,4,20211027,181600,10,27,18,16,수요일,강남소방서,역삼119안전센터,역삼119안전센터,403,1015,서울특별시,강남구,도시,127.039336,37.5030024,3.0,1.0,0.0,미상(발화원인),미상,미상,미상,기타,기타,,,,,판매/업무시설,일반업무,일반빌딩,1.0,1.0,N,N,N,,,,,,14.8,,2.1,270.0,39.0,,2000.0,역삼1동
